timestamp,AFeedStream1,DFeedStream2,EFeedStream3,TotalFeedStream4,RecycleFlowStream8,ReactorFeedRateStream6,ReactorPressurekPagauge,ReactorLevel,ReactorTemperatureDegC,PurgeRateStream9,ProductSepTempDegC,ProductSepLevel,ProdSepPressurekPagauge,ProdSepUnderflowStream10,StripperLevel,StripperPressurekPagauge,StripperUnderflowStream11,StripperTemperatureDegC,StripperSteamFlowkgperhr,CompressorWorkkW,ReactorCoolingWaterOutletTempDegC,SeparatorCoolingWaterOutletTempDegC,ComponentA6,ComponentB6,ComponentC6,ComponentD6,ComponentE6,ComponentF6,ComponentA9,ComponentB9,ComponentC9,ComponentD9,ComponentE9,ComponentF9,ComponentG9,ComponentH9,ComponentD11,ComponentE11,ComponentF11,ComponentG11,ComponentH11,DFeedFlowStream2,EFeedFlowStream3,AFeedFlowStream1,TotalFeedFlowStream4,CompressorRecycleValve,PurgeValveStream9,SeparatorPotLiquidFlowStream10,StripperLiquidProductFlowStream11,StripperSteamValve,ReactorCoolingWaterFlow,CondenserCoolingWaterFlow
2004-01-03 04:13:00,0.17261,3650.3,4532.5,9.4191,26.727,42.459,2719.0,75.309,120.39,0.35356,79.623,49.349,2648.8,25.818,49.155,3111.8,23.39,65.982,242.95,346.82,94.472,76.971,32.7,8.7955,26.613,6.855,18.161,1.6625,33.487,13.711,23.764,1.2267,17.811,2.2677,4.7247,2.3923,0.016839,0.80182,0.086429,52.748,43.726,63.683,54.392,16.925,63.986,23.516,41.336,36.183,44.578,50.057,41.471,17.005
2004-01-03 04:14:00,0.1925,3652.1,4575.0,9.3721,26.871,42.222,2719.4,75.569,120.38,0.32828,79.517,49.977,2649.2,25.63,50.171,3111.1,23.506,65.919,243.28,347.12,94.471,76.993,32.856,8.8071,26.697,6.7423,18.402,1.6337,33.641,13.906,24.318,1.1571,18.326,2.2734,4.7594,2.3113,0.016839,0.80182,0.086429,52.748,43.726,63.309,54.319,18.477,61.633,23.672,38.073,38.034,46.931,49.874,40.747,16.753
2004-01-03 04:15:00,0.18729,3699.9,4542.3,9.5067,26.883,42.574,2720.0,75.722,120.38,0.32522,79.39,50.922,2649.0,24.722,51.799,3111.6,23.841,65.83,239.53,346.78,94.556,76.908,32.856,8.8071,26.697,6.7423,18.402,1.6337,33.641,13.906,24.318,1.1571,18.326,2.2734,4.7594,2.3113,0.026132,0.81338,0.088959,52.072,44.182,62.487,54.71,18.99,61.998,23.732,38.446,40.813,50.697,49.572,41.313,15.981
2004-01-03 04:16:00,0.17013,3704.4,4522.1,9.4968,27.25,42.484,2720.8,75.524,120.4,0.34553,79.531,49.088,2649.5,25.829,50.396,3112.2,23.008,65.766,237.05,346.53,94.518,77.473,32.729,8.9918,26.503,6.8484,18.457,1.6051,33.605,13.682,24.56,1.2374,17.673,2.2506,4.7364,2.3237,0.026132,0.81338,0.088959,52.072,44.182,63.476,54.444,16.505,60.948,23.909,41.167,35.416,47.451,49.434,41.053,17.923
2004-01-03 04:17:00,0.16877,3712.3,4518.9,9.4113,26.633,42.394,2723.2,73.805,120.41,0.34692,79.881,49.156,2653.5,25.661,49.035,3114.5,23.053,65.798,238.97,346.39,94.287,77.548,32.729,8.9918,26.503,6.8484,18.457,1.6051,33.605,13.682,24.56,1.2374,17.673,2.2506,4.7364,2.3237,0.026132,0.81338,0.088959,52.072,44.182,63.341,54.482,16.639,60.287,23.764,40.998,35.617,44.3,48.898,41.284,17.784
2004-01-03 04:18:00,0.17433,3680.6,4525.7,9.5043,27.096,42.288,2722.9,75.772,120.41,0.3234,79.84,52.115,2653.5,23.81,51.571,3113.5,23.442,65.812,237.4,345.98,94.466,77.179,32.569,8.8313,26.543,6.8595,18.201,1.6623,33.541,13.87,24.666,1.147,17.946,2.2507,4.7159,2.2916,0.026132,0.81338,0.088959,52.072,44.182,63.036,54.325,17.26,62.064,23.935,37.818,44.325,50.17,48.674,41.486,16.88
2004-01-03 04:19:00,0.1751,3667.7,4540.2,9.4878,27.004,42.403,2720.4,74.096,120.38,0.32294,79.602,48.815,2649.8,25.613,50.088,3114.1,23.178,65.811,236.52,345.64,94.489,77.201,32.569,8.8313,26.543,6.8595,18.201,1.6623,33.541,13.87,24.666,1.147,17.946,2.2507,4.7159,2.2916,0.026132,0.81338,0.088959,52.072,44.182,63.258,54.152,17.184,62.11,23.436,37.875,34.613,46.737,48.39,40.909,17.518
2004-01-03 04:20:00,0.18431,3653.1,4545.1,9.3729,27.021,42.354,2720.7,74.833,120.41,0.34599,79.643,51.65,2651.1,24.97,51.324,3113.5,23.122,65.745,236.02,345.42,94.561,77.078,32.286,8.8012,26.942,6.873,17.806,1.6837,33.455,13.781,24.806,1.3946,17.892,2.2638,4.8041,2.3137,0.015003,0.81027,0.097636,52.891,44.927,63.44,54.795,18.388,62.816,23.427,40.034,42.955,49.599,48.323,41.017,17.664
2004-01-03 04:21:00,0.18457,3615.0,4575.8,9.4491,27.011,42.321,2721.1,74.872,120.42,0.34589,79.599,49.342,2650.5,23.506,51.117,3114.3,23.312,65.68,236.7,345.08,94.535,77.187,32.286,8.8012,26.942,6.873,17.806,1.6837,33.455,13.781,24.806,1.3946,17.892,2.2638,4.8041,2.3137,0.015003,0.81027,0.097636,52.891,44.927,64.095,54.428,18.363,60.457,23.351,40.047,36.162,49.12,48.012,40.935,17.216
2004-01-03 04:22:00,0.21133,3638.5,4628.0,9.5013,27.079,42.46,2724.0,74.837,120.39,0.33442,79.833,49.719,2654.2,24.533,49.201,3117.4,23.056,65.661,233.58,344.68,94.484,77.334,32.818,8.8323,26.988,6.9278,18.378,1.6214,33.732,13.853,24.679,1.309,18.068,2.2555,4.6852,2.2673,0.015003,0.81027,0.097636,52.891,44.927,63.586,54.901,20.631,61.965,23.48,39.066,37.273,44.685,48.039,41.52,17.801
2004-01-03 04:23:00,0.20969,3661.3,4616.0,9.3796,27.136,42.502,2726.7,75.132,120.39,0.33329,79.984,49.153,2655.9,23.202,50.601,3119.5,22.895,65.695,231.3,344.68,94.486,77.777,32.818,8.8323,26.988,6.9278,18.378,1.6214,33.732,13.853,24.679,1.309,18.068,2.2555,4.6852,2.2673,0.015003,0.81027,0.097636,52.891,44.927,63.195,55.044,20.793,61.075,23.491,39.204,35.606,47.925,47.99,41.452,18.135
2004-01-03 04:24:00,0.15311,3678.1,4576.9,9.3368,26.887,41.99,2724.9,75.101,120.4,0.33682,79.965,51.542,2654.5,25.336,50.33,3118.8,22.515,65.723,232.31,344.54,94.536,77.472,32.534,8.9309,26.849,7.0393,18.283,1.6741,32.715,13.74,24.378,1.1822,17.46,2.2818,4.6835,2.1925,0.015003,0.81027,0.097636,52.891,44.927,62.408,54.224,15.481,61.499,23.596,40.682,42.639,47.298,47.644,41.567,19.042
2004-01-03 04:25:00,0.15581,3654.5,4553.2,9.4219,26.493,42.4,2723.7,75.761,120.41,0.33984,79.873,47.784,2653.1,23.052,49.203,3116.4,23.241,65.72,231.19,344.46,94.676,77.314,32.534,8.9309,26.849,7.0393,18.283,1.6741,32.715,13.74,24.378,1.1822,17.46,2.2818,4.6835,2.1925,0.010844,0.80723,0.091429,53.091,44.355,62.814,54.508,15.215,61.185,23.283,40.313,31.578,44.69,47.37,41.28,17.329
2004-01-03 04:26:00,0.17616,3650.3,4541.4,9.5054,26.963,42.195,2722.1,74.778,120.4,0.33069,79.758,49.243,2650.6,27.884,49.404,3117.1,23.026,65.662,231.23,343.61,94.73,77.164,32.342,8.8764,27.192,6.6827,18.609,1.6706,33.425,13.705,24.787,1.3473,18.132,2.2629,4.8436,2.2654,0.010844,0.80723,0.091429,53.091,44.355,61.812,54.957,17.62,59.936,22.948,38.387,35.873,45.156,47.063,40.768,17.85
2004-01-03 04:27:00,0.17518,3623.7,4557.5,9.2789,26.786,42.019,2719.5,75.288,120.39,0.32696,79.402,50.403,2648.2,23.478,49.507,3113.0,23.029,65.556,229.33,343.58,94.738,76.644,32.342,8.8764,27.192,6.6827,18.609,1.6706,33.425,13.705,24.787,1.3473,18.132,2.2629,4.8436,2.2654,0.010844,0.80723,0.091429,53.091,44.355,62.27,54.764,17.716,60.954,22.84,38.842,39.285,45.393,46.935,40.602,17.916
2004-01-03 04:28:00,0.19374,3674.2,4494.5,9.3914,26.863,41.909,2719.8,75.206,120.4,0.32123,79.415,48.739,2648.6,23.672,50.596,3114.7,22.708,65.445,229.03,343.46,94.789,76.984,31.929,8.6804,26.607,6.7523,18.632,1.6115,32.784,13.807,24.571,1.1226,18.077,2.2634,4.7696,2.312,0.010844,0.80723,0.091429,53.091,44.355,64.549,54.775,19.029,61.86,23.018,38.433,34.39,47.912,46.671,41.607,18.687
2004-01-03 04:29:00,0.19446,3724.8,4559.1,9.2377,26.786,42.392,2718.6,74.929,120.38,0.32291,79.506,50.172,2647.7,26.539,50.94,3114.4,22.796,65.376,228.04,342.6,94.369,77.023,31.929,8.6804,26.607,6.7523,18.632,1.6115,32.784,13.807,24.571,1.1226,18.077,2.2634,4.7696,2.312,0.010844,0.80723,0.091429,53.091,44.355,63.678,54.001,18.958,62.425,22.818,38.228,38.605,48.709,46.47,40.836,18.488
2004-01-03 04:30:00,0.23273,3705.9,4542.8,9.3323,27.063,42.461,2720.3,75.136,120.42,0.3329,79.77,49.452,2649.9,26.065,49.356,3116.3,22.646,65.358,227.65,342.62,94.628,77.468,31.876,8.9736,26.881,6.7667,18.278,1.6682,32.912,13.704,24.647,1.2153,17.919,2.2355,4.6635,2.2614,0.030006,0.80825,0.088805,53.979,44.107,63.547,54.166,23.159,59.544,22.726,39.651,36.487,45.043,46.086,41.308,18.803
2004-01-03 04:31:00,0.23241,3723.7,4500.3,9.2891,26.678,42.372,2720.2,75.695,120.41,0.33074,79.824,50.137,2649.0,24.623,49.273,3116.3,23.544,65.386,226.49,342.27,94.388,77.423,31.876,8.9736,26.881,6.7667,18.278,1.6682,32.912,13.704,24.647,1.2153,17.919,2.2355,4.6635,2.2614,0.030006,0.80825,0.088805,53.979,44.107,63.241,54.674,23.191,60.394,22.604,39.914,38.503,44.851,45.842,41.977,16.672
2004-01-03 04:32:00,0.24239,3693.4,4579.1,9.2302,26.971,41.929,2720.0,75.681,120.42,0.31928,79.795,49.871,2648.6,25.625,50.777,3116.0,22.585,65.395,224.11,342.42,94.654,77.19,31.563,8.8404,27.211,6.9756,18.369,1.6771,32.814,13.894,24.13,1.129,18.493,2.2679,4.7339,2.2531,0.030006,0.80825,0.088805,53.979,44.107,63.752,54.654,23.809,59.583,22.87,38.468,37.72,48.333,45.707,42.017,18.966
2004-01-03 04:33:00,0.24177,3696.5,4571.8,9.3398,26.73,42.324,2720.2,76.382,120.4,0.32591,80.109,50.724,2650.4,25.311,50.216,3117.2,22.625,65.421,225.41,341.88,94.324,77.549,31.563,8.8404,27.211,6.9756,18.369,1.6771,32.814,13.894,24.13,1.129,18.493,2.2679,4.7339,2.2531,0.030006,0.80825,0.088805,53.979,44.107,63.699,54.742,23.871,61.337,22.602,37.66,40.231,47.034,45.241,41.252,18.831
2004-01-03 04:34:00,0.27724,3616.8,4569.8,9.2163,26.85,42.143,2718.3,77.514,120.39,0.33998,79.946,50.141,2646.8,25.515,49.757,3115.0,23.475,65.462,221.24,341.5,94.539,76.848,32.027,8.9905,26.444,7.0517,18.39,1.6213,32.28,13.794,24.9,1.3178,17.66,2.2556,4.7004,2.3204,0.030006,0.80825,0.088805,53.979,44.107,63.248,54.619,27.283,60.136,22.554,40.979,38.516,45.972,45.261,40.749,16.864
2004-01-03 04:35:00,0.2773,3612.2,4602.3,9.1523,26.607,42.513,2716.0,76.117,120.4,0.34208,79.722,50.605,2645.2,23.79,49.729,3111.8,22.032,65.394,221.41,341.55,94.763,76.973,32.027,8.9905,26.444,7.0517,18.39,1.6213,32.28,13.794,24.9,1.3178,17.66,2.2556,4.7004,2.3204,0.013106,0.81904,0.092779,53.256,44.329,63.328,54.23,27.278,61.552,22.483,40.724,39.879,45.907,44.876,41.286,20.304
2004-01-03 04:36:00,0.2387,3603.0,4595.6,9.2995,26.92,42.681,2714.1,74.322,120.35,0.3333,79.561,49.51,2642.1,24.766,48.35,3110.2,22.738,65.27,220.22,341.41,94.774,76.854,31.745,8.814,26.852,6.7058,18.878,1.6388,32.493,13.689,24.979,1.0815,18.217,2.2426,4.7809,2.3956,0.013106,0.81904,0.092779,53.256,44.329,62.693,54.326,23.066,62.027,22.591,39.154,36.659,42.715,44.632,40.465,18.662
2004-01-03 04:37:00,0.23611,3656.8,4588.9,9.2684,26.573,42.283,2714.2,75.88,120.39,0.3331,79.647,47.883,2642.8,25.818,50.819,3111.3,23.351,65.195,220.36,341.12,94.807,76.925,31.745,8.814,26.852,6.7058,18.878,1.6388,32.493,13.689,24.979,1.0815,18.217,2.2426,4.7809,2.3956,0.013106,0.81904,0.092779,53.256,44.329,61.768,54.406,23.321,61.068,22.274,39.178,31.87,48.43,44.274,40.619,17.211
2004-01-03 04:38:00,0.26602,3690.0,4550.0,9.2242,26.601,42.115,2716.0,75.497,120.4,0.32021,79.726,50.006,2644.5,24.418,48.377,3112.8,22.605,65.136,218.23,340.98,94.796,77.139,31.988,8.8079,26.898,6.789,18.706,1.6229,32.434,13.595,24.828,1.2304,18.091,2.2389,4.7529,2.3792,0.013106,0.81904,0.092779,53.256,44.329,64.234,53.697,26.362,61.154,22.678,37.811,38.117,42.779,44.118,41.46,18.982
2004-01-03 04:39:00,0.26631,3694.8,4509.8,9.3621,27.111,42.3,2712.4,75.418,120.41,0.3197,79.597,48.359,2641.7,25.376,51.285,3111.5,22.961,65.074,218.83,340.42,94.441,76.86,31.988,8.8079,26.898,6.789,18.706,1.6229,32.434,13.595,24.828,1.2304,18.091,2.2389,4.7529,2.3792,0.013106,0.81904,0.092779,53.256,44.329,64.151,54.178,26.333,59.504,22.287,37.873,33.27,49.509,43.72,41.548,18.173
2004-01-03 04:40:00,0.2465,3707.8,4533.0,9.3376,27.14,42.096,2713.8,75.389,120.38,0.30749,79.755,50.719,2642.1,26.443,49.069,3111.6,23.696,65.036,218.94,340.96,94.624,77.065,31.919,9.008,27.028,6.926,18.354,1.6643,32.801,13.703,24.718,1.2476,18.821,2.2187,4.8329,2.1691,0.01944,0.83011,0.091745,53.581,44.021,63.325,54.321,24.304,58.715,22.347,36.584,40.216,44.379,43.605,41.191,16.423
2004-01-03 04:41:00,0.24878,3681.7,4527.9,9.3279,26.874,42.076,2713.4,75.762,120.41,0.3084,79.996,50.018,2641.9,23.596,48.409,3110.9,22.928,65.054,214.24,340.31,94.405,77.575,31.919,9.008,27.028,6.926,18.354,1.6643,32.801,13.703,24.718,1.2476,18.821,2.2187,4.8329,2.1691,0.01944,0.83011,0.091745,53.581,44.021,63.774,54.382,24.079,58.976,22.322,36.473,38.154,42.853,43.781,42.151,18.201
2004-01-03 04:42:00,0.2549,3639.9,4561.9,9.1424,26.89,41.921,2711.3,75.1,120.39,0.32022,80.026,49.61,2639.9,23.824,49.673,3109.3,24.085,65.122,215.24,339.59,94.712,77.197,32.049,8.9602,27.059,6.85,18.64,1.6585,32.473,13.682,24.578,1.3116,18.085,2.2065,4.745,2.3474,0.01944,0.83011,0.091745,53.581,44.021,63.316,54.88,25.273,61.293,22.061,37.664,36.951,45.777,43.444,39.978,15.472
2004-01-03 04:43:00,0.2552,3653.2,4595.0,9.2442,26.912,42.52,2711.0,75.377,120.42,0.31676,80.061,51.149,2639.1,24.135,49.781,3109.1,23.596,65.153,212.9,339.58,94.558,77.299,32.049,8.9602,27.059,6.85,18.64,1.6585,32.473,13.682,24.578,1.3116,18.085,2.2065,4.745,2.3474,0.01944,0.83011,0.091745,53.581,44.021,63.086,54.484,25.243,59.01,21.89,38.086,41.48,46.027,43.409,41.574,16.624
2004-01-03 04:44:00,0.24613,3720.5,4568.1,9.2481,26.876,41.948,2709.1,75.771,120.4,0.31218,80.077,50.208,2637.5,24.774,49.286,3108.9,23.338,65.139,213.23,339.21,94.706,77.163,31.504,8.9023,26.512,6.9062,19.039,1.631,32.237,13.919,24.292,1.3808,18.849,2.2386,4.8211,2.2644,0.01944,0.83011,0.091745,53.581,44.021,62.589,54.151,24.085,60.333,21.94,37.89,38.712,44.882,43.134,41.243,17.239
2004-01-03 04:45:00,0.24605,3698.1,4529.7,9.2225,26.764,42.502,2704.7,74.918,120.38,0.31623,79.84,50.026,2633.0,26.948,49.266,3104.8,23.021,65.11,212.97,338.62,94.588,76.631,31.504,8.9023,26.512,6.9062,19.039,1.631,32.237,13.919,24.292,1.3808,18.849,2.2386,4.8211,2.2644,0.025927,0.84025,0.10015,53.397,44.326,62.974,54.611,24.093,60.174,21.675,37.395,38.176,44.834,43.176,40.594,18.05
2004-01-03 04:46:00,0.30437,3666.6,4520.9,9.2141,27.088,42.408,2703.7,75.509,120.4,0.3388,79.876,51.375,2632.1,26.899,50.325,3103.0,22.391,65.078,213.29,339.16,94.796,76.792,32.041,9.038,26.116,6.9912,19.116,1.6559,32.59,13.744,24.142,1.337,18.856,2.259,4.855,2.1974,0.025927,0.84025,0.10015,53.397,44.326,63.028,53.726,29.569,60.863,21.885,40.956,42.147,47.285,43.023,40.759,19.541
2004-01-03 04:47:00,0.30336,3668.7,4516.9,9.2479,27.18,42.418,2700.6,75.14,120.39,0.34085,79.789,51.778,2628.9,24.863,47.531,3100.9,23.363,65.032,213.3,338.15,94.813,77.097,32.041,9.038,26.116,6.9912,19.116,1.6559,32.59,13.744,24.142,1.337,18.856,2.259,4.855,2.1974,0.025927,0.84025,0.10015,53.397,44.326,62.991,53.774,29.668,60.696,21.623,40.705,43.331,40.819,42.9,40.471,17.242
2004-01-03 04:48:00,0.25371,3626.5,4457.6,9.2325,26.931,42.122,2700.9,75.488,120.39,0.31954,79.974,50.698,2628.8,27.382,49.595,3099.5,22.643,65.021,211.05,338.38,94.728,76.98,31.974,8.7922,26.744,7.0156,19.125,1.6612,32.322,13.84,24.727,1.3463,18.623,2.2419,4.8449,2.2721,0.025927,0.84025,0.10015,53.397,44.326,62.909,54.243,25.179,60.554,21.7,38.639,40.154,45.597,42.974,40.81,18.965
2004-01-03 04:49:00,0.2554,3634.4,4547.5,9.1466,26.684,41.94,2702.0,75.31,120.41,0.31943,80.09,50.668,2630.3,24.093,50.862,3099.7,23.043,65.017,214.42,338.39,94.916,76.964,31.974,8.7922,26.744,7.0156,19.125,1.6612,32.322,13.84,24.727,1.3463,18.623,2.2419,4.8449,2.2721,0.025927,0.84025,0.10015,53.397,44.326,62.772,53.167,25.012,61.519,21.702,38.652,40.065,48.529,42.549,40.884,18.011
2004-01-03 04:50:00,0.26326,3609.3,4468.4,9.2317,26.695,41.853,2700.8,75.284,120.4,0.32876,80.26,50.312,2628.9,26.219,49.821,3099.6,23.092,65.057,211.72,338.5,94.743,77.32,31.892,9.019,26.35,6.9213,19.388,1.6465,32.488,13.793,24.538,1.3562,18.615,2.2786,4.8923,2.1547,0.022833,0.86682,0.11473,54.344,44.576,62.875,54.034,25.881,60.311,21.639,40.034,39.018,46.121,42.919,40.382,17.862
2004-01-03 04:51:00,0.26238,3655.1,4485.4,9.2277,27.179,42.502,2701.0,74.879,120.42,0.32969,80.365,50.898,2629.3,23.826,49.517,3100.4,22.739,65.135,211.98,337.86,94.952,77.322,31.892,9.019,26.35,6.9213,19.388,1.6465,32.488,13.793,24.538,1.3562,18.615,2.2786,4.8923,2.1547,0.022833,0.86682,0.11473,54.344,44.576,62.087,53.831,25.968,60.257,21.739,39.92,40.742,45.416,42.877,41.04,18.682
2004-01-03 04:52:00,0.27359,3648.8,4484.8,9.1272,26.889,42.191,2697.2,75.2,120.38,0.3245,80.072,51.184,2624.9,24.545,51.485,3097.9,23.066,65.126,210.93,337.71,94.759,76.895,31.678,8.9803,26.221,7.0022,18.77,1.6883,32.18,13.929,24.614,1.5025,18.533,2.2455,4.8333,2.3245,0.022833,0.86682,0.11473,54.344,44.576,62.943,53.112,26.956,61.677,21.095,39.273,41.585,49.97,42.954,40.437,17.954
2004-01-03 04:53:00,0.27538,3635.9,4439.0,9.2256,26.731,41.905,2697.5,75.132,120.39,0.3258,80.104,48.638,2625.5,24.896,51.572,3096.4,22.883,65.116,211.03,337.85,94.967,77.044,31.678,8.9803,26.221,7.0022,18.77,1.6883,32.18,13.929,24.614,1.5025,18.533,2.2455,4.8333,2.3245,0.022833,0.86682,0.11473,54.344,44.576,63.165,53.66,26.781,59.925,21.421,39.115,34.091,50.171,42.93,40.786,18.385
2004-01-03 04:54:00,0.29872,3594.5,4570.9,9.2172,27.083,42.158,2697.1,74.847,120.38,0.34192,80.206,49.829,2624.9,26.76,47.838,3096.0,22.093,65.082,213.19,338.27,94.737,77.143,31.797,8.8354,26.5,6.9991,19.616,1.6598,32.491,13.789,24.001,1.4128,18.874,2.2625,4.9311,2.236,0.022833,0.86682,0.11473,54.344,44.576,63.092,53.547,29.367,61.692,21.871,40.864,37.597,41.53,42.722,40.36,20.256
2004-01-03 04:55:00,0.29987,3645.8,4527.9,9.1867,27.436,42.065,2696.4,75.708,120.4,0.34346,80.029,51.939,2622.8,26.116,49.64,3096.9,24.533,65.097,214.16,337.87,94.991,76.984,31.797,8.8354,26.5,6.9991,19.616,1.6598,32.491,13.789,24.001,1.4128,18.874,2.2625,4.9311,2.236,0.0089619,0.8795,0.10729,53.685,43.773,62.209,54.062,29.253,60.083,21.532,40.675,43.806,45.702,43.334,41.055,14.492
2004-01-03 04:56:00,0.29408,3601.2,4416.7,9.4927,26.569,42.249,2695.7,75.411,120.4,0.32672,80.083,51.512,2624.9,25.818,50.039,3095.5,22.688,65.08,212.85,338.72,94.778,77.147,32.001,8.9196,26.691,7.0514,19.006,1.6758,32.801,13.895,24.228,1.2223,18.925,2.2837,4.9319,2.4022,0.0089619,0.8795,0.10729,53.685,43.773,62.892,53.246,28.496,61.095,21.52,39.01,42.55,46.625,43.745,39.656,18.874
2004-01-03 04:57:00,0.29305,3642.7,4439.0,9.2973,27.1,42.413,2697.5,74.479,120.41,0.32915,80.139,48.15,2624.7,25.762,49.131,3097.0,22.425,65.088,215.74,338.28,94.983,77.395,32.001,8.9196,26.691,7.0514,19.006,1.6758,32.801,13.895,24.228,1.2223,18.925,2.2837,4.9319,2.4022,0.0089619,0.8795,0.10729,53.685,43.773,62.177,52.979,28.597,58.572,21.472,38.713,32.656,44.523,43.781,40.165,19.475
2004-01-03 04:58:00,0.27407,3610.9,4508.2,9.407,26.792,42.453,2697.8,74.497,120.41,0.33553,80.185,48.429,2626.2,25.719,50.545,3097.0,23.833,65.156,216.58,338.53,94.781,77.387,31.603,8.8238,26.323,6.7563,18.955,1.6414,32.259,14.011,23.91,1.2575,18.92,2.2458,4.8792,2.3164,0.0089619,0.8795,0.10729,53.685,43.773,62.131,53.558,27.16,60.132,21.475,40.804,33.477,47.796,43.999,41.236,16.139
2004-01-03 04:59:00,0.27563,3636.1,4500.2,9.1079,26.976,42.528,2700.5,75.388,120.42,0.33763,80.348,51.014,2628.1,25.131,50.917,3098.8,23.426,65.21,216.94,338.74,94.935,77.437,31.603,8.8238,26.323,6.7563,18.955,1.6414,32.259,14.011,23.91,1.2575,18.92,2.2458,4.8792,2.3164,0.0089619,0.8795,0.10729,53.685,43.773,61.698,53.653,27.007,61.923,21.771,40.547,41.084,48.657,44.254,40.288,17.085
2004-01-03 05:00:00,0.31632,3681.9,4481.5,9.2077,26.914,43.022,2699.6,75.08,120.43,0.35268,80.349,51.34,2627.3,25.753,50.035,3100.9,23.092,65.329,219.35,338.17,94.655,77.239,31.718,9.1848,25.895,6.9662,18.917,1.7238,32.457,13.904,24.108,1.4091,19.14,2.2917,4.8703,2.3146,0.022688,0.87383,0.097607,54.387,44.187,63.476,53.968,31.365,60.823,21.292,42.015,42.042,46.615,44.714,41.595,17.878
2004-01-03 05:01:00,0.31674,3707.5,4507.3,9.4139,27.15,42.275,2699.0,74.852,120.42,0.35482,80.272,48.961,2626.7,25.497,50.864,3100.7,22.679,65.344,222.32,338.5,94.646,76.981,31.718,9.1848,25.895,6.9662,18.917,1.7238,32.457,13.904,24.108,1.4091,19.14,2.2917,4.8703,2.3146,0.022688,0.87383,0.097607,54.387,44.187,63.037,53.659,31.324,60.735,21.46,41.754,35.042,48.534,44.902,41.162,18.874
2004-01-03 05:02:00,0.31131,3607.3,4512.8,9.3169,26.624,42.022,2699.6,74.393,120.42,0.33912,80.342,50.146,2628.1,23.93,49.78,3099.0,23.192,65.41,222.38,339.19,94.713,77.483,32.046,9.0079,26.067,6.8273,19.418,1.6972,32.792,13.984,24.109,1.0031,18.799,2.3149,4.8591,2.2156,0.022688,0.87383,0.097607,54.387,44.187,62.94,53.659,30.758,61.043,21.282,41.006,38.529,46.025,45.348,40.474,17.616
2004-01-03 05:03:00,0.30893,3634.5,4521.0,9.2711,27.167,42.561,2701.1,75.018,120.41,0.34371,80.438,50.324,2629.9,25.557,48.366,3100.2,22.983,65.475,223.12,339.78,94.651,77.345,32.046,9.0079,26.067,6.8273,19.418,1.6972,32.792,13.984,24.109,1.0031,18.799,2.3149,4.8591,2.2156,0.022688,0.87383,0.097607,54.387,44.187,62.471,53.561,30.991,59.685,21.935,40.447,39.052,42.752,45.731,40.742,18.105
2004-01-03 05:04:00,0.28253,3642.0,4395.9,9.2495,26.968,42.504,2697.7,75.227,120.42,0.35223,80.188,49.766,2625.2,26.388,50.662,3097.8,22.694,65.513,223.72,339.11,94.729,76.987,31.979,9.0052,26.086,6.8429,18.979,1.6462,32.604,13.797,24.16,1.3135,18.792,2.2489,4.8495,2.3257,0.022688,0.87383,0.097607,54.387,44.187,63.546,53.764,27.966,62.388,21.59,41.732,37.413,48.066,46.124,40.873,18.826
2004-01-03 05:05:00,0.28271,3620.6,4461.7,9.4004,26.678,41.898,2695.8,74.99,120.39,0.35326,80.029,51.966,2624.5,25.234,50.44,3095.9,22.602,65.485,225.36,339.78,94.615,77.09,31.979,9.0052,26.086,6.8429,18.979,1.6462,32.604,13.797,24.16,1.3135,18.792,2.2489,4.8495,2.3257,0.019937,0.89489,0.1117,53.539,43.888,63.915,52.976,27.949,62.06,21.526,41.606,43.884,47.553,46.356,41.373,19.053
2004-01-03 05:06:00,0.29146,3674.6,4470.2,9.2818,26.952,42.318,2696.1,74.437,120.42,0.33122,79.914,50.406,2624.8,25.697,51.527,3095.1,24.147,65.468,226.43,340.1,94.848,77.038,32.266,8.7982,26.128,6.788,18.761,1.6798,32.746,14.13,23.736,1.2545,19.36,2.2859,4.9214,2.3317,0.019937,0.89489,0.1117,53.539,43.888,62.892,53.881,28.721,62.021,21.67,39.382,39.293,50.068,46.682,41.005,15.409
2004-01-03 05:07:00,0.29197,3659.5,4503.6,9.449,27.104,42.327,2699.9,76.076,120.39,0.32982,80.221,49.93,2628.4,23.87,50.071,3097.4,23.485,65.501,228.94,340.44,94.468,77.424,32.266,8.7982,26.128,6.788,18.761,1.6798,32.746,14.13,23.736,1.2545,19.36,2.2859,4.9214,2.3317,0.019937,0.89489,0.1117,53.539,43.888,63.152,53.481,28.671,59.179,22.011,39.552,37.895,46.698,46.875,40.605,16.942
2004-01-03 05:08:00,0.26406,3713.0,4494.3,9.3064,26.74,42.486,2699.3,74.917,120.42,0.36806,80.373,49.939,2627.5,24.635,48.424,3097.9,22.667,65.609,230.89,340.19,94.689,77.519,31.977,8.8621,26.685,6.9929,18.904,1.6841,33.467,13.928,23.581,1.4424,18.531,2.2697,4.8889,2.2323,0.019937,0.89489,0.1117,53.539,43.888,62.776,54.113,26.091,61.581,21.449,44.008,37.92,42.887,47.112,41.602,18.852
